R003005|E0068|local_transport|101.47||1||A|上海监管沟通交通费|2025-10-21
R003006|E0073|local_transport|61.47||1||C|合肥材料补充交通费|2025-12-20
R003007|E0080|travel_lodging|348.5|2|||C|澄江投后跟踪现场住宿费|2025-11-12
R003008|E0055|office_supplies|241.97|||||研究所档案整理耗材费|2025-11-11
R003009|E0054|travel_lodging|1026.42|3|||A|清源材料访谈期间住宿费|2025-11-04
R003010|E0020|office_supplies|364.24|||||部门月度办公耗材费|2025-09-20
R003011|E0033|training_fee|3018.28|||||星河专项知识培训费|2025-12-09
R003012|E0024|business_entertainment|304.83|||2||澄江客户沟通业务招待费|2025-11-05
R003013|E0049|communication|272.37|||||会议通知通讯费|2025-08-10
R003014|E0071|business_entertainment|484.27|||2||云帆投后沟通招待费|2025-08-07
R003015|E0037|local_transport|143.02||2||C|合规风控部外勤走访市内交通费|2025-04-29
R003016|E0031|training_fee|1325.65|||||参加客户服务专题培训费|2025-08-31
R003017|E0028|office_supplies|289.5|||||青竹展示材料耗材费|2025-02-09
R003018|E0024|local_transport|149.45||2||B|启明尽调访谈交通费|2025-05-29
R003019|E0030|communication|215.55|||||信息技术部日常工作通讯费|2025-06-07
R003020|E0045|local_transport|175.98||2||A|投资银行部例行外勤交通费|2025-11-04
R003021|E0056|business_entertainment|1218.11|||7||机构客户会议工作餐费|2025-11-05
R003022|E0064|local_transport|134.04||2||A|业务协同会议市内交通费|2025-10-04
R003023|E0050|business_entertainment|460.59|||3||上海业务拜访工作餐费|2025-03-24
R003024|E0047|local_transport|123.79||2||B|分支机构培训支持交通费|2025-10-13
R003025|E0018|travel_lodging|447.21|1|||B|杭州启明路演支持住宿费|2025-03-16
R003026|E0046|business_entertainment|608.55|||4||上海客户拜访工作餐费|2025-12-15
R003027|E0075|office_supplies|240.85|||||信息技术部培训材料用品费|2025-12-16
R003028|E0063|local_transport|78.24||1||B|业务协同会议市内交通费|2025-04-30
R003029|E0067|training_fee|1237.68|||||风险识别运营规范课程费|2025-07-09
R003030|E0068|travel_lodging|586.82|2|||B|远航投后跟踪现场住宿费|2025-11-20
R003031|E0031|office_supplies|275.68|||||青竹现场办公用品费|2025-04-23
R003032|E0042|business_entertainment|829.37|||5||上海项目路演接待费|2025-12-25
R003033|E0048|travel_lodging|1033.88|2|||A|北辰合同资料交接住宿费|2025-12-03
R003034|E0045|local_transport|131.54||2||C|参加合肥业务会议市内交通费|2025-12-30
R003035|E0038|travel_lodging|1620.4|4|||A|星河材料访谈期间住宿费|2025-07-11
R003036|E0041|office_supplies|451.54|||||机构业务部硒鼓和纸张费用|2025-08-08
R003037|E0019|training_fee|2604.8|||||客户服务风险识别培训费|2025-12-16
R003038|E0023|travel_lodging|586.45|1|||A|启明现场验收住宿费|2025-12-04
R003039|E0066|local_transport|77.61||1||C|启明现场巡检交通费|2025-01-19
R003040|E0050|training_fee|1724.05|||||风险识别运营规范课程费|2025-07-15
R003041|E0052|travel_lodging|668.92|2|||C|分支机构走访赴合肥住宿费|2025-09-05
R003042|E0071|business_entertainment|361.42|||2||青竹客户沟通业务招待费|2025-03-31
R003043|E0022|local_transport|203.87||2||A|业务协同会议市内交通费|2025-02-11
R003044|E0018|business_entertainment|1446.3|||6||客户回访业务招待费|2025-10-22
R003045|E0070|travel_lodging|828.86|2|||A|北辰现场审阅底稿住宿费|2025-12-02
R003046|E0074|office_supplies|478.5|||||客户材料制作用品费|2025-12-10
R003047|E0063|business_entertainment|549.4|||3||客户服务改进沟通餐费|2025-12-02
R003048|E0049|training_fee|2310.2|||||业务规范信息安全课程费|2025-12-18
R003049|E0053|business_entertainment|1199.87|||7||重点客户维护业务招待费|2025-12-31
R003050|E0017|travel_lodging|794.95|1|||A|启明材料访谈期间住宿费|2025-07-04
R003051|E0047|communication|110.99|||||远航远程会议通讯费|2025-11-23
R003052|E0058|local_transport|169.57||2||A|信息技术部外勤走访市内交通费|2025-11-04
R003053|E0052|communication|232.62|||||财富管理部日常工作通讯费|2025-07-06
R003054|E0080|training_fee|1625.89|||||杭州客户服务外部培训费|2025-10-22
R003055|E0057|local_transport|78.28||1||A|机构业务部例行外勤交通费|2025-08-05
R003056|E0041|local_transport|46.24||1||C|机构业务部例行外勤交通费|2025-01-13
R003057|E0048|business_entertainment|893.55|||4||启明合作事项接待费|2025-02-07
R003058|E0035|business_entertainment|287.02|||2||杭州业务拜访工作餐费|2025-11-29
R003059|E0077|travel_lodging|277.77|1|||A|清源现场审阅底稿住宿费|2025-07-25
R003060|E0048|communication|221.18|||||客户服务电话通讯费|2025-07-17
R003061|E0015|training_fee|2040.61|||||云帆专项知识培训费|2025-02-26
R003062|E0059|travel_lodging|720.15|2|||B|青竹现场审阅底稿住宿费|2025-10-20
R003063|E0053|office_supplies|227.85|||||项目底稿归档用品费|2025-03-05
R003064|E0029|training_fee|3082.8|||||云帆相关专业能力培训费|2025-09-16
R003065|E0025|communication|201.51|||||星河进度跟踪通讯费|2025-04-08
R003066|E0070|local_transport|110.43||2||B|杭州材料补充交通费|2025-02-21
R003067|E0029|training_fee|1455.46|||||澄江项目管理培训费|2025-11-17
R003068|E0066|training_fee|2882.91|||||客户服务认证课程费|2025-03-02
R003069|E0040|training_fee|2204.99|||||北辰相关专业能力培训费|2025-01-22
R003070|E0029|office_supplies|253.86|||||部门月度办公耗材费|2025-08-14
R003071|E0074|training_fee|1548.82|||||上海客户服务外部培训费|2025-01-07
R003072|E0015|office_supplies|423.29|||||研究所办公用品采购报销|2025-05-13
R003073|E0050|office_supplies|154.43|||||合规风控部办公用品采购报销|2025-11-05
R003074|E0046|travel_lodging|564.5|2|||B|澄江客户拜访行程住宿费|2025-07-23
R003075|E0048|office_supplies|458.83|||||机构业务部办公用品采购报销|2025-03-02
R003076|E0017|office_supplies|478.53|||||星河现场办公用品费|2025-11-24
R003077|E0057|travel_lodging|407.87|2|||C|机构业务部跨部门协同赴合肥住宿费|2025-03-23
R003078|E0018|communication|204.06|||||机构业务部客户维护通讯费|2025-03-07
R003079|E0027|travel_lodging|940.41|2|||A|信息技术部星河现场核查住宿费|2025-06-21
R003080|E0017|local_transport|83.69||1||A|赴客户现场办理青竹事项交通费|2025-01-29
R003081|E0029|communication|268.51|||||合肥外勤期间通讯费|2025-12-30
R003082|E0014|training_fee|1534.68|||||财务管理部员工信息安全培训费|2025-02-24
R003083|E0017|communication|132.03|||||财富管理部值班联络通讯费|2025-01-05
R003084|E0056|travel_lodging|389.21|1|||B|杭州远航路演支持住宿费|2025-04-14
R003085|E0036|communication|243.21|||||合肥现场支持通讯费|2025-02-17
R003086|E0077|communication|142.08|||||监管沟通事项通讯费|2025-02-01
R003087|E0015|travel_lodging|254.05|1|||B|启明专项访谈住宿费|2025-11-24
R003088|E0060|travel_lodging|165.43|1|||C|北辰客户拜访行程住宿费|2025-01-12
R003089|E0049|office_supplies|186.49|||||云帆资料袋采购费|2025-03-16
R003090|E0034|business_entertainment|1033.82|||4||北辰投后沟通招待费|2025-12-18
R003091|E0046|communication|162.75|||||运营联系通讯费|2025-07-30
R003092|E0059|training_fee|1994.64|||||运营管理部员工风险识别培训费|2025-09-29
R003093|E0039|business_entertainment|1296.16|||5||固定收益部合作机构接待费|2025-06-04
R003094|E0015|office_supplies|155.36|||||项目交付资料用品费|2025-12-21
R003095|E0067|local_transport|131.87||2||C|澄江系统测试交通费|2025-09-05
R003096|E0037|office_supplies|394.46|||||合规风控部办公笔记本采购费|2025-04-26
R003097|E0048|local_transport|108.47||1||A|项目底稿交接交通费|2025-04-20
R003098|E0074|office_supplies|386.03|||||投资银行部硒鼓和纸张费用|2025-01-22
R003099|E0050|office_supplies|413.52|||||合规风控部办公用品采购报销|2025-06-27
R003100|E0065|business_entertainment|1167.16|||5||合肥渠道沟通工作餐费|2025-12-23
R003101|E0020|travel_lodging|213.74|1|||C|澄江材料访谈期间住宿费|2025-03-25
R003102|E0031|travel_lodging|1555.81|3|||B|青竹投后跟踪现场住宿费|2025-12-28
R003103|E0062|office_supplies|170.37|||||文件归档装订耗材费|2025-01-07
R003104|E0020|communication|215.47|||||合规风控部员工通讯费报销|2025-04-05
R003105|E0026|communication|261.07|||||研究所客户维护通讯费|2025-11-23
R003106|E0039|communication|133.63|||||澄江项目沟通通讯费|2025-04-29
R003107|E0025|training_fee|2811.28|||||投资银行部岗位能力提升培训费|2025-05-26
R003108|E0036|business_entertainment|570.91|||4||星河需求沟通招待费|2025-06-07
R003109|E0044|local_transport|76.01||1||C|分支机构培训支持交通费|2025-12-08
R003110|E0059|communication|156.77|||||运营管理部业务联系通讯费|2025-11-03
R003111|E0033|office_supplies|373.82|||||部门月度办公耗材费|2025-09-10
R003112|E0045|local_transport|80.15||1||B|分支机构培训支持交通费|2025-09-19
R003113|E0017|communication|256.47|||||杭州外勤期间通讯费|2025-04-13
R003114|E0050|office_supplies|349.85|||||项目底稿归档用品费|2025-07-18
R003115|E0061|training_fee|2546.27|||||合规风控部项目管理学习费用|2025-05-03
R003116|E0023|travel_lodging|612.51|1|||A|分支机构走访赴上海住宿费|2025-07-02
R003117|E0055|communication|211.82|||||分支机构协调通讯费|2025-12-27
R003118|E0078|office_supplies|150.26|||||运营管理部文件夹和标签耗材费|2025-06-09
R003119|E0018|office_supplies|254.19|||||部门共用办公用品费|2025-03-06
R003120|E0019|training_fee|2840.2|||||投行业务认证课程费|2025-07-22
R003121|E0054|communication|210.31|||||星河进度跟踪通讯费|2025-02-02
R003122|E0035|travel_lodging|739.38|2|||C|清源合同资料交接住宿费|2025-11-28
R003123|E0069|business_entertainment|592.38|||4||重点客户维护业务招待费|2025-12-10
R003124|E0035|business_entertainment|459.1|||2||清源合同沟通招待费|2025-06-11
R003125|E0018|office_supplies|412.63|||||机构业务部办公笔记本采购费|2025-05-09
R003126|E0038|local_transport|144.44||2||C|研究所跨部门沟通交通费|2025-07-30
R003127|E0051|business_entertainment|1054.48|||4||北辰项目洽谈招待费|2025-11-07
R003128|E0045|travel_lodging|540.58|2|||B|清源客户拜访行程住宿费|2025-05-21
R003129|E0044|office_supplies|471.08|||||文件归档装订耗材费|2025-03-14
R003130|E0072|travel_lodging|771.19|2|||B|机构业务部启明现场核查住宿费|2025-08-18
R003131|E0063|business_entertainment|1476.3|||7||研究所合作机构接待费|2025-12-01
R003132|E0066|travel_lodging|402.52|1|||C|清源合同资料交接住宿费|2025-10-24
R003133|E0070|office_supplies|335.23|||||日常办公耗材报销|2025-01-22
R003134|E0044|business_entertainment|1320.91|||5||运营管理部合作伙伴会谈招待费|2025-05-26
R003135|E0025|business_entertainment|689.8|||3||杭州渠道沟通工作餐费|2025-12-30
R003136|E0078|communication|156.76|||||运营管理部客户维护通讯费|2025-05-06
R003137|E0049|travel_lodging|557.48|2|||A|赴上海参加业务协调会住宿费|2025-10-04
R003138|E0076|local_transport|94.43||1||B|星河系统测试交通费|2025-02-16
R003139|E0042|office_supplies|474.31|||||合规风控部硒鼓和纸张费用|2025-01-04
R003140|E0031|training_fee|3191.66|||||运营规范线上课程学习费|2025-09-27
R003141|E0036|local_transport|62.41||1||B|参加杭州业务会议市内交通费|2025-07-29
R003142|E0042|office_supplies|356.93|||||启明项目资料装订用品费|2025-11-25
R003143|E0067|business_entertainment|500.81|||2||客户服务改进沟通餐费|2025-03-08
R003144|E0034|travel_lodging|1304.25|4|||A|北辰合同资料交接住宿费|2025-10-27
R003145|E0048|office_supplies|488.45|||||机构业务部硒鼓和纸张费用|2025-09-10
R003146|E0052|business_entertainment|328.22|||2||合肥业务拜访工作餐费|2025-11-27
R003147|E0030|travel_lodging|670.28|1|||C|分支机构走访赴合肥住宿费|2025-05-16
R003148|E0069|office_supplies|298.73|||||部门月度办公耗材费|2025-12-24
R003149|E0046|travel_lodging|735.61|2|||A|星河专项访谈住宿费|2025-01-10
R003150|E0025|office_supplies|478.55|||||项目底稿归档用品费|2025-03-24
R003151|E0022|business_entertainment|762.48|||4||客户服务改进沟通餐费|2025-10-15
R003152|E0015|office_supplies|399.87|||||研究所办公用品采购报销|2025-07-22
R003153|E0074|training_fee|1504.31|||||青竹专项知识培训费|2025-01-12
R003154|E0018|travel_lodging|2087.09|4|||A|澄江现场审阅底稿住宿费|2025-06-02
R003155|E0021|communication|182.68|||||固定收益部员工通讯费报销|2025-01-22
R003156|E0049|business_entertainment|609.59|||4||合肥业务拜访工作餐费|2025-12-11
R003157|E0061|travel_lodging|738.71|2|||B|监管沟通事项赴杭州住宿费|2025-07-27
R003158|E0033|local_transport|192.18||2||B|青竹资料递送交通费|2025-06-15
R003159|E0040|office_supplies|253.32|||||投资银行部培训材料用品费|2025-10-23
R003160|E0037|business_entertainment|795.78|||4||合肥业务拜访工作餐费|2025-06-28
R003161|E0076|business_entertainment|481.62|||3||上海渠道沟通工作餐费|2025-11-25
R003162|E0075|local_transport|81.13||1||A|项目底稿交接交通费|2025-09-27
R003163|E0079|communication|185.96|||||清源跨部门协作通讯费|2025-12-28
R003164|E0038|local_transport|265.52||3||B|杭州客户服务交通费|2025-04-24
R003165|E0029|local_transport|108.61||1||A|北辰尽调访谈交通费|2025-06-10
R003166|E0021|communication|248.58|||||系统上线联络通讯费|2025-05-02
R003167|E0060|office_supplies|211.52|||||北辰会议材料打印用品费|2025-01-11
R003168|E0058|office_supplies|243.16|||||项目底稿归档用品费|2025-04-08
R003169|E0030|travel_lodging|1041.54|1|||A|赴上海开展系统上线支持住宿费|2025-03-07
R003170|E0036|local_transport|166.7||2||B|杭州材料补充交通费|2025-03-07
R003171|E0045|office_supplies|310.1|||||员工工位文具补充费|2025-04-24
R003172|E0045|local_transport|156.3||2||B|杭州青竹项目市内交通费|2025-07-12
R003173|E0075|travel_lodging|986.33|2|||A|客户服务事项赴上海出差住宿费|2025-05-18
R003174|E0019|office_supplies|248.31|||||运营管理部培训材料用品费|2025-01-17
R003175|E0046|travel_lodging|612.26|3|||C|赴合肥参加星河专项会议住宿费|2025-10-05
R003176|E0067|travel_lodging|906.15|2|||B|云帆材料访谈期间住宿费|2025-11-27
R003177|E0022|office_supplies|147.15|||||信息技术部文件夹和标签耗材费|2025-12-08
R003178|E0041|communication|262.0|||||客户服务电话通讯费|2025-09-27
R003179|E0062|training_fee|1958.19|||||研究所专业技能培训费|2025-09-02
R003180|E0066|office_supplies|138.27|||||澄江展示材料耗材费|2025-04-20
R003181|E0041|business_entertainment|795.95|||4||启明合作事项接待费|2025-12-05
R003182|E0076|travel_lodging|329.92|1|||B|杭州客户沟通行程住宿费|2025-03-17
R003183|E0031|communication|262.03|||||客户服务电话通讯费|2025-07-14
R003184|E0031|local_transport|94.41||1||A|参加上海业务会议市内交通费|2025-11-28
R003185|E0049|travel_lodging|793.16|3|||B|星河合同资料交接住宿费|2025-08-23
R003186|E0045|travel_lodging|608.68|2|||B|澄江材料访谈期间住宿费|2025-11-23
R003187|E0080|local_transport|78.66||1||A|财务管理部例行外勤交通费|2025-02-25
R003188|E0034|training_fee|2996.41|||||新制度宣贯风险识别培训费|2025-04-12
R003189|E0049|office_supplies|137.89|||||运营管理部硒鼓和纸张费用|2025-06-10
R003190|E0052|travel_lodging|1076.65|4|||C|监管沟通事项赴合肥住宿费|2025-05-11
R003191|E0048|business_entertainment|1519.55|||7||澄江合同沟通招待费|2025-04-17
R003192|E0039|training_fee|2960.37|||||固定收益部员工运营规范培训费|2025-12-23
R003193|E0042|travel_lodging|964.92|3|||B|澄江客户拜访行程住宿费|2025-07-16
R003194|E0077|local_transport|85.66||1||A|上海监管沟通交通费|2025-06-06
R003195|E0068|local_transport|82.92||1||B|参加杭州业务会议市内交通费|2025-12-05
R003196|E0072|office_supplies|442.42|||||机构业务部文件夹和标签耗材费|2025-03-09
R003197|E0067|local_transport|102.78||1||A|业务协同会议市内交通费|2025-06-20
R003198|E0065|communication|127.91|||||运营管理部员工通讯费报销|2025-07-30
R003199|E0018|office_supplies|328.11|||||机构业务部培训材料用品费|2025-12-03
R003200|E0073|travel_lodging|296.5|1|||A|赴上海参加业务协调会住宿费|2025-04-15
R003201|E0045|training_fee|3033.13|||||启明专项知识培训费|2025-11-21
R003202|E0036|local_transport|313.54||3||A|业务协同会议市内交通费|2025-11-08
R003203|E0046|communication|106.69|||||清源资料确认通讯费|2025-05-02
R003204|E0019|local_transport|69.41||1||A|分支机构培训支持交通费|2025-11-07
R003205|E0018|travel_lodging|866.76|2|||B|星河材料访谈期间住宿费|2025-12-07
R003206|E0023|travel_lodging|395.52|1|||C|澄江专项访谈住宿费|2025-03-13
R003207|E0066|communication|135.93|||||星河跨部门协作通讯费|2025-01-22
R003208|E0017|local_transport|87.7||1||B|远航尽调访谈交通费|2025-07-21
R003209|E0046|business_entertainment|576.16|||4||投资银行部客户活动接待费|2025-06-13
R003210|E0043|local_transport|78.99||1||A|启明现场支持交通费|2025-07-26
R003211|E0018|local_transport|50.34||1||B|合同签署事项市内交通费|2025-11-22
R003212|E0014|communication|143.65|||||云帆进度跟踪通讯费|2025-12-17
R003213|E0040|travel_lodging|484.29|1|||B|杭州启明路演支持住宿费|2025-10-18
R003214|E0040|business_entertainment|1022.23|||7||投资银行部合作伙伴会谈招待费|2025-04-05
R003215|E0024|communication|179.18|||||会议通知通讯费|2025-03-04
R003216|E0045|office_supplies|183.7|||||北辰项目资料装订用品费|2025-09-09
R003217|E0026|local_transport|78.45||1||A|研究所跨部门沟通交通费|2025-08-28
R003218|E0068|travel_lodging|565.68|2|||C|云帆材料访谈期间住宿费|2025-08-23
R003219|E0021|training_fee|2256.0|||||参加风险识别专题培训费|2025-12-27
R003220|E0021|business_entertainment|340.1|||2||重点客户维护业务招待费|2025-04-19
R003221|E0033|travel_lodging|412.36|1|||A|青竹项目在上海开展尽调期间住宿费|2025-03-07
R003222|E0018|communication|202.64|||||远航进度跟踪通讯费|2025-12-03
R003223|E0032|office_supplies|278.15|||||业务会议用品费|2025-06-18
R003224|E0025|office_supplies|342.73|||||投资银行部文件夹和标签耗材费|2025-10-11
R003225|E0056|travel_lodging|1103.26|2|||C|赴合肥参加业务协调会住宿费|2025-04-02
R003226|E0059|office_supplies|355.5|||||运营管理部文件夹和标签耗材费|2025-04-11
R003227|E0018|training_fee|2766.6|||||信息安全培训课程费|2025-06-06
R003228|E0066|office_supplies|443.2|||||客户材料制作用品费|2025-09-25
R003229|E0046|local_transport|62.83||1||A|上海北辰项目市内交通费|2025-11-11
R003230|E0053|training_fee|1876.68|||||启明专项知识培训费|2025-08-18
R003231|E0045|office_supplies|213.43|||||投资银行部硒鼓和纸张费用|2025-03-22
R003232|E0078|office_supplies|177.44|||||客户材料制作用品费|2025-12-06
R003233|E0025|office_supplies|149.47|||||投资银行部办公用品采购报销|2025-11-21
R003234|E0025|office_supplies|431.43|||||投资银行部培训材料用品费|2025-11-12
R003235|E0070|training_fee|2180.75|||||新制度宣贯客户服务培训费|2025-04-17
R003236|E0015|local_transport|176.62||2||B|客户访谈期间市内交通包干|2025-05-27
R003237|E0061|communication|229.24|||||合规风控部值班联络通讯费|2025-12-09
R003238|E0030|local_transport|59.65||1||C|分支机构沟通事项市内交通费|2025-05-15
R003239|E0069|communication|213.06|||||客户服务电话通讯费|2025-06-08
R003240|E0023|business_entertainment|677.82|||3||上海客户拜访工作餐费|2025-08-11
R003241|E0068|communication|162.83|||||运营管理部值班联络通讯费|2025-01-22
R003242|E0020|business_entertainment|871.1|||4||清源项目洽谈招待费|2025-09-28
R003243|E0067|business_entertainment|352.52|||2||投资银行部合作伙伴会谈招待费|2025-12-22
R003244|E0033|office_supplies|376.47|||||员工工位文具补充费|2025-04-28
R003245|E0039|travel_lodging|479.91|2|||C|赴合肥开展系统上线支持住宿费|2025-02-27
R003246|E0070|communication|142.49|||||运营管理部业务联系通讯费|2025-10-02
R003247|E0073|communication|216.05|||||运营联系通讯费|2025-10-24
R003248|E0017|training_fee|1342.48|||||杭州集中培训课程费|2025-09-30
R003249|E0036|travel_lodging|403.59|1|||A|清源合同资料交接住宿费|2025-12-04
R003250|E0029|communication|127.55|||||财富管理部客户维护通讯费|2025-07-08
R003251|E0030|communication|173.6|||||澄江跨部门协作通讯费|2025-07-06
R003252|E0047|local_transport|69.12||1||B|项目底稿交接交通费|2025-08-22
R003253|E0051|travel_lodging|529.01|2|||B|客户服务事项赴杭州出差住宿费|2025-10-08
R003254|E0069|communication|265.67|||||青竹项目沟通通讯费|2025-05-31
R003255|E0029|travel_lodging|807.53|2|||B|客户服务事项赴杭州出差住宿费|2025-06-22
R003256|E0059|business_entertainment|531.18|||2||客户服务改进沟通餐费|2025-11-16
R003257|E0019|local_transport|94.28||1||B|赴客户现场办理星河事项交通费|2025-01-20
R003258|E0028|business_entertainment|857.39|||4||远航合同沟通招待费|2025-04-16
R003259|E0050|training_fee|2931.58|||||合规风控部员工项目管理培训费|2025-09-19
R003260|E0078|local_transport|146.24||2||A|上海材料补充交通费|2025-01-17
R003261|E0074|travel_lodging|525.11|2|||C|赴合肥参加业务协调会住宿费|2025-06-26
R003262|E0073|communication|191.27|||||研究所员工通讯费报销|2025-08-15
R003263|E0060|training_fee|3021.6|||||上海客户服务外部培训费|2025-02-09
R003264|E0060|travel_lodging|646.1|2|||B|星河专项访谈住宿费|2025-05-25
R003265|E0032|local_transport|233.63||2||A|北辰尽调访谈交通费|2025-09-19
R003266|E0062|communication|161.28|||||分支机构协调通讯费|2025-05-04
R003267|E0033|training_fee|2698.46|||||参加投行业务专题培训费|2025-03-18
R003268|E0015|business_entertainment|566.54|||3||研究所合作机构接待费|2025-10-26
R003269|E0044|travel_lodging|482.0|1|||A|星河投后跟踪现场住宿费|2025-02-25
R003270|E0052|business_entertainment|1292.79|||5||财富管理部合作伙伴会谈招待费|2025-02-19
R003271|E0058|office_supplies|161.19|||||信息技术部培训材料用品费|2025-01-21
R003272|E0048|local_transport|156.86||2||A|分支机构沟通事项市内交通费|2025-02-23
R003273|E0031|business_entertainment|417.88|||3||云帆合作事项接待费|2025-10-27
R003274|E0048|local_transport|121.22||2||C|合肥监管沟通交通费|2025-11-18
R003275|E0047|training_fee|3075.64|||||杭州集中培训课程费|2025-04-02
R003276|E0076|training_fee|1967.33|||||清源项目管理培训费|2025-10-03
R003277|E0057|local_transport|54.06||1||C|项目底稿交接交通费|2025-03-06
R003278|E0042|training_fee|1329.31|||||星河相关专业能力培训费|2025-02-03
R003279|E0052|training_fee|2057.33|||||清源专项知识培训费|2025-11-28
R003280|E0062|office_supplies|491.89|||||研究所办公用品采购报销|2025-07-29
R003281|E0014|office_supplies|346.17|||||财务管理部办公笔记本采购费|2025-12-29
R003282|E0066|travel_lodging|322.86|1|||B|监管沟通事项赴杭州住宿费|2025-01-08
R003283|E0067|travel_lodging|608.92|2|||B|监管沟通事项赴杭州住宿费|2025-10-01
R003284|E0077|communication|250.24|||||杭州外勤期间通讯费|2025-06-24
R003285|E0070|local_transport|67.07||1||A|上海云帆项目市内交通费|2025-06-04
R003286|E0028|travel_lodging|346.08|1|||B|客户服务事项赴杭州出差住宿费|2025-03-02
R003287|E0045|communication|242.42|||||青竹资料确认通讯费|2025-10-09
R003288|E0053|office_supplies|269.68|||||人力资源部办公用品采购报销|2025-06-15
R003289|E0022|business_entertainment|1227.98|||5||信息技术部合作机构接待费|2025-11-16
R003290|E0016|business_entertainment|505.74|||3||合规风控部客户活动接待费|2025-12-17
R003291|E0040|training_fee|1459.4|||||投资银行部员工投行业务培训费|2025-05-04
R003292|E0064|office_supplies|225.88|||||项目交付资料用品费|2025-01-23
R003293|E0064|travel_lodging|515.17|2|||A|监管沟通事项赴上海住宿费|2025-08-21
R003294|E0054|local_transport|93.16||1||A|赴客户现场办理云帆事项交通费|2025-10-17
R003295|E0079|travel_lodging|1886.47|4|||A|青竹现场验收住宿费|2025-03-27
R003296|E0075|training_fee|1969.65|||||清源实施前培训费|2025-08-14
R003297|E0033|business_entertainment|680.62|||3||机构客户会议工作餐费|2025-11-25
R003298|E0064|travel_lodging|536.43|2|||A|研究所例行检查赴上海住宿费|2025-11-05
R003299|E0044|travel_lodging|1076.32|2|||A|分支机构走访赴上海住宿费|2025-07-02
R003300|E0063|office_supplies|460.09|||||项目交付资料用品费|2025-01-05
R003301|E0064|business_entertainment|304.1|||2||远航客户沟通业务招待费|2025-01-14
R003302|E0028|training_fee|2661.79|||||财务管理部员工风险识别培训费|2025-04-27
R003303|E0057|travel_lodging|1286.55|4|||A|赴上海参加云帆专项会议住宿费|2025-03-29
R003304|E0017|communication|220.87|||||上海外勤期间通讯费|2025-08-30
R003305|E0030|travel_lodging|454.83|1|||C|启明合同资料交接住宿费|2025-12-16
R003306|E0028|travel_lodging|752.4|2|||A|上海分支机构培训支持住宿费|2025-08-21
R003307|E0021|office_supplies|144.73|||||固定收益部档案整理耗材费|2025-12-27
R003308|E0076|business_entertainment|896.49|||5||北辰合同沟通招待费|2025-04-24
R003309|E0026|travel_lodging|1043.19|3|||B|澄江专项访谈住宿费|2025-11-09
R003310|E0040|travel_lodging|1096.83|2|||B|赴杭州开展系统上线支持住宿费|2025-10-06
R003311|E0032|office_supplies|311.38|||||员工工位文具补充费|2025-03-12
R003312|E0044|office_supplies|356.2|||||部门月度办公耗材费|2025-12-11
R003313|E0029|office_supplies|418.35|||||财富管理部档案整理耗材费|2025-11-20
R003314|E0050|local_transport|85.94||1||B|合规风控部外勤走访市内交通费|2025-06-01
R003315|E0044|local_transport|174.51||2||B|业务协同会议市内交通费|2025-02-07
R003316|E0048|communication|176.59|||||监管沟通事项通讯费|2025-12-04
R003317|E0055|communication|168.44|||||澄江跨部门协作通讯费|2025-01-25
R003318|E0066|business_entertainment|730.2|||3||客户回访业务招待费|2025-03-21
R003319|E0069|local_transport|102.58||2||B|固定收益部外勤走访市内交通费|2025-09-20
R003320|E0056|office_supplies|248.36|||||机构业务部办公用品采购报销|2025-12-23
R003321|E0032|office_supplies|358.61|||||远航现场办公用品费|2025-04-28
R003322|E0021|office_supplies|447.27|||||固定收益部办公笔记本采购费|2025-06-13
R003323|E0056|communication|185.94|||||机构业务部日常工作通讯费|2025-02-28
R003324|E0032|training_fee|2380.01|||||运营规范投行业务课程费|2025-06-15
R003325|E0046|business_entertainment|584.9|||3||投资银行部合作机构接待费|2025-12-11
R003326|E0018|travel_lodging|627.47|2|||C|合肥客户沟通行程住宿费|2025-06-23
R003327|E0061|local_transport|198.87||2||A|项目底稿交接交通费|2025-09-26
R003328|E0031|training_fee|1889.1|||||云帆项目管理培训费|2025-08-09
R003329|E0071|office_supplies|375.62|||||文件归档装订耗材费|2025-12-20
R003330|E0071|office_supplies|156.32|||||云帆会议材料打印用品费|2025-01-22
R003331|E0063|local_transport|43.89||1||C|客户访谈期间市内交通包干|2025-02-15
R003332|E0043|travel_lodging|403.22|1|||A|赴上海开展系统上线支持住宿费|2025-10-24
R003333|E0039|training_fee|2436.62|||||参加运营规范专题培训费|2025-10-15
R003334|E0061|local_transport|61.98||1||B|杭州客户服务交通费|2025-09-07
R003335|E0057|travel_lodging|870.6|3|||B|星河项目在杭州开展尽调期间住宿费|2025-04-28
R003336|E0044|local_transport|141.89||2||C|分支机构沟通事项市内交通费|2025-12-24
R003337|E0031|business_entertainment|379.29|||2||运营管理部合作机构接待费|2025-12-13
R003338|E0075|communication|163.46|||||杭州现场支持通讯费|2025-03-03
R003339|E0030|business_entertainment|963.61|||4||信息技术部合作伙伴会谈招待费|2025-11-29
R003340|E0058|business_entertainment|285.14|||2||信息技术部客户活动接待费|2025-03-18
R003341|E0071|travel_lodging|236.83|1|||C|合肥远航路演支持住宿费|2025-06-12
R003342|E0041|travel_lodging|421.53|2|||B|清源客户拜访行程住宿费|2025-02-16
R003343|E0074|business_entertainment|581.68|||4||客户回访业务招待费|2025-01-14
